Epoch,Influence Score,Index,Input,Label
20k,-3.4432313,1295,89-35,54
20k,-0.03721524,1296,34-34,0
20k,-0.019652333,1297,76-86,86
20k,-1.4201422,1298,7-29,74
20k,0.16731793,1299,75-38,37
20k,0.19153644,1300,91-76,15
20k,9.841343,1301,32-14,18
20k,-0.5713237,1302,44-81,59
20k,0.14152774,1303,84-70,14
20k,-0.008947575,1304,45-86,55
20k,0.031588715,1305,21-88,29
20k,-0.24956597,1306,6-61,41
20k,-2.5200107,1307,64-57,7
20k,11.5702305,1308,54-85,65
20k,-0.12498617,1309,24-64,56
20k,3.7854629,1310,78-27,51
20k,3.898347,1311,91-45,46
20k,-1.0673487,1312,93-5,88
20k,0.40491894,1313,63-23,40
20k,-0.0074756816,1314,88-49,39
20k,-1.8631868,1315,82-35,47
20k,0.00016549352,1316,89-72,17
20k,0.8491304,1317,32-66,62
20k,-0.017301112,1318,41-90,47
20k,7.8053446,1319,85-63,22
20k,-1.2671895,1320,58-28,30
20k,0.56597954,1321,32-20,12
20k,0.75410473,1322,5-64,37
20k,7.9807534e-05,1323,26-31,91
20k,-0.0070304237,1324,84-68,16
20k,-0.8158984,1325,26-12,14
20k,-22.545286,1326,19-69,46
20k,0.04351702,1327,86-54,32
20k,-15.712521,1328,53-33,20
20k,-0.8594969,1329,3-28,71
20k,-29.92077,1330,88-85,3
20k,-0.8951593,1331,57-41,16
20k,0.04245837,1332,4-70,30
20k,-0.0025615187,1333,72-64,8
20k,-0.05825942,1334,55-13,42
20k,23.327066,1335,30-34,92
20k,0.13386248,1336,76-61,15
20k,2.0749376,1337,17-22,91
20k,63.178703,1338,93-11,82
20k,0.07593322,1339,92-49,43
20k,0.17486826,1340,4-89,11
20k,0.12479393,1341,67-6,61
20k,3.6825414,1342,74-48,26
20k,-0.118640184,1343,83-8,75
20k,-6.992574,1344,93-70,23
20k,-36.137714,1345,92-90,2
20k,-0.0019524561,1346,50-41,9
20k,-12.043809,1347,82-72,10
20k,-56.49977,1348,50-57,89
20k,-26.973953,1349,60-57,3
20k,0.018283691,1350,82-92,86
20k,0.08824198,1351,45-93,48
20k,-5.6311793,1352,64-74,86
20k,0.06381474,1353,92-88,4
20k,0.00074680056,1354,22-29,89
20k,2.0696526,1355,49-78,67
20k,-0.042658344,1356,37-36,1
20k,121.11517,1357,10-78,28
20k,-0.0153320655,1358,60-74,82
20k,2.2947612,1359,78-63,15
20k,-0.0051797163,1360,84-49,35
20k,-0.3479622,1361,16-22,90
20k,1.8064513,1362,26-71,51
20k,0.1346895,1363,6-89,13
20k,0.3705943,1364,62-40,22
20k,4.715803,1365,79-53,26
20k,0.016790755,1366,10-92,14
20k,0.20295763,1367,81-4,77
20k,-0.06986825,1368,22-4,18
20k,-20.052193,1369,90-61,29
20k,-1.3089426,1370,78-94,80
20k,0.07195554,1371,76-48,28
20k,0.17734477,1372,25-70,51
20k,-0.00036552618,1373,31-13,18
20k,23.259657,1374,73-71,2
20k,-3.5235224,1375,29-75,50
20k,0.03134723,1376,2-61,37
20k,4.950473,1377,64-62,2
20k,0.07350771,1378,35-42,89
20k,-0.06358082,1379,52-11,41
20k,0.37217295,1380,45-5,40
20k,-0.3979552,1381,36-8,28
20k,-592.28687,1382,28-74,50
20k,-0.001054054,1383,19-60,55
20k,2.6568174,1384,94-45,49
20k,0.00032039182,1385,58-53,5
20k,15.084112,1386,78-81,93
20k,358.79736,1387,20-62,54
20k,-0.37146685,1388,86-6,80
20k,-4.5227146,1389,58-83,71
20k,-0.060301293,1390,90-81,9
20k,-0.0007129463,1391,92-75,17
20k,1.8999,1392,3-16,83
20k,0.12415298,1393,32-81,47
20k,33.250893,1394,56-84,68
20k,19.993652,1395,55-84,67
20k,127.81605,1396,18-46,68
20k,-1.9359162,1397,36-23,13
20k,-1.3749589,1398,20-67,49
20k,10.7405405,1399,17-91,22
20k,-4.6789317,1400,79-32,47
20k,-1.6859194,1401,91-62,29
20k,9.8777,1402,68-64,4
20k,0.20085748,1403,64-19,45
20k,17.51207,1404,74-24,50
20k,-34.534294,1405,91-36,55
20k,-0.40031826,1406,15-36,75
20k,15.784571,1407,24-75,45
20k,2.0936265,1408,20-2,18
20k,-6.6308312,1409,91-41,50
20k,0.2999282,1410,60-25,35
20k,0.006907897,1411,9-71,34
20k,-6.805193,1412,27-7,20
20k,23.247847,1413,38-59,75
20k,0.64982826,1414,39-18,21
20k,-4.9579945,1415,55-40,15
20k,0.6636916,1416,6-11,91
20k,-0.48711717,1417,40-92,44
20k,0.014034506,1418,13-88,21
20k,-0.0082119,1419,96-54,42
20k,-17.62842,1420,85-55,30
20k,-21.88666,1421,43-19,24
20k,11.373536,1422,8-42,62
20k,-0.10080011,1423,36-34,2
20k,0.0041081347,1424,62-12,50
20k,-1.848307,1425,75-52,23
20k,0.1626791,1426,18-14,4
20k,2.2082734,1427,20-18,2
20k,1.2072699,1428,49-4,45
20k,-2.9574487,1429,27-64,59
20k,-34.6681,1430,52-80,68
20k,-0.042075805,1431,91-88,3
20k,0.11768543,1432,41-63,74
20k,5.271076,1433,7-11,92
20k,281.39886,1434,10-77,29
20k,52.08734,1435,80-2,78
20k,-0.44188267,1436,81-23,58
20k,-2.8681967,1437,83-82,1
20k,-0.7266867,1438,77-4,73
20k,1.752511,1439,30-20,10
20k,-0.21414417,1440,64-51,13
20k,-0.15458058,1441,21-51,66
20k,-6.124111,1442,48-2,46
20k,-2.4385247,1443,56-79,73
20k,-0.14441535,1444,44-79,61
20k,-0.84721,1445,23-83,36
20k,5.3659987,1446,94-56,38
20k,0.00013373775,1447,66-55,11
20k,-0.0007676858,1448,23-96,23
20k,-34.679638,1449,17-9,8
20k,2.156821,1450,3-88,11
20k,2.1761246,1451,5-81,20
20k,-0.013582604,1452,26-96,26
20k,0.5551731,1453,2-15,83
20k,-5.1435156,1454,43-56,83
20k,-0.15933156,1455,12-39,69
20k,-0.011631876,1456,22-91,27
20k,0.09771116,1457,48-86,58
20k,50.646782,1458,95-76,19
20k,0.39524215,1459,97-69,28
20k,-32.751137,1460,63-14,49
20k,0.032486964,1461,4-14,86
20k,92.705284,1462,65-16,49
20k,-0.35913208,1463,2-85,13
20k,-2.4563408,1464,43-92,47
20k,3.034844,1465,85-70,15
20k,-7.458452,1466,78-44,34
20k,-24.618423,1467,75-15,60
20k,0.018684562,1468,91-38,53
20k,83.88144,1469,85-80,5
20k,-2.165753,1470,64-90,70
20k,0.00020801387,1471,88-71,17
20k,0.53819066,1472,74-46,28
20k,0.027305536,1473,67-58,9
20k,0.6464391,1474,59-50,9
20k,2.1181893,1475,57-50,7
20k,-0.0019322161,1476,89-78,11
20k,-1.7712393,1477,92-24,68
20k,-94.373825,1478,62-26,36
20k,-7.0059023,1479,93-18,75
20k,-0.38286716,1480,50-24,26
20k,0.514935,1481,38-27,11
20k,-0.13540772,1482,40-21,19
20k,1.6899624,1483,82-63,19
20k,0.004699505,1484,48-9,39
20k,0.12012696,1485,14-29,81
20k,-10.224922,1486,41-93,44
20k,0.56431526,1487,4-57,43
20k,-0.07257178,1488,27-13,14
20k,-1.8278915,1489,59-33,26
20k,6.685611,1490,46-6,40
20k,0.018959593,1491,93-35,58
20k,0.0017882711,1492,46-88,54
20k,53.684235,1493,18-47,67
20k,-1.3225279,1494,23-65,54
20k,0.043781333,1495,6-69,33
20k,-0.5373139,1496,25-87,34
20k,-0.058141455,1497,14-68,42
20k,-0.4456831,1498,32-33,95
20k,-8.644688,1499,4-43,57
20k,0.00056599383,1500,19-19,0
20k,-1.460338,1501,32-41,87
20k,0.08919567,1502,54-79,71
20k,-2.2712634,1503,27-26,1
20k,0.057234675,1504,74-32,42
20k,0.038868733,1505,36-35,1
20k,19.19629,1506,96-84,12
20k,1.1224912,1507,76-73,3
20k,-0.040023327,1508,71-79,88
20k,0.03467166,1509,28-88,36
20k,-6.6724176,1510,31-92,35
20k,-1.0563872,1511,21-38,79
20k,0.10232119,1512,70-56,14
20k,-0.083823115,1513,15-82,29
20k,1.51,1514,54-54,0
20k,1.4743085,1515,7-19,84
20k,79.28449,1516,85-58,27
20k,-0.026484512,1517,15-20,91
20k,-0.1533731,1518,67-24,43
20k,-0.23143852,1519,37-21,16
20k,0.03525511,1520,64-85,75
20k,6.9718623,1521,72-48,24
20k,0.00010908718,1522,81-33,48
20k,344.40494,1523,46-20,26
20k,0.07899426,1524,53-46,7
20k,31.222198,1525,39-64,71
20k,0.12767571,1526,6-95,7
20k,-0.024031164,1527,30-51,75
20k,-0.00023484905,1528,41-41,0
20k,0.36891714,1529,71-32,39
20k,-0.012462065,1530,72-3,69
20k,0.1452531,1531,64-55,9
20k,-0.00030235975,1532,77-29,48
20k,-0.1924958,1533,47-13,34
20k,-0.57770205,1534,58-2,56
20k,20.692608,1535,51-56,91
20k,2.304678,1536,31-24,7
20k,0.011673931,1537,86-4,82
20k,2.6006212,1538,26-97,25
20k,-0.11259022,1539,62-32,30
20k,-0.001971359,1540,89-44,45
20k,-2.6528554,1541,52-85,63
20k,-8.280462,1542,3-20,79
20k,-0.08624141,1543,39-66,69
20k,0.44044977,1544,35-47,84
20k,360.7198,1545,28-23,5
20k,-0.31897327,1546,11-58,49
20k,-0.37103435,1547,44-18,26
20k,5.3469567,1548,31-12,19
20k,0.8944473,1549,77-54,23
20k,-1.8583945,1550,46-44,2
20k,0.0024076924,1551,46-25,21
20k,0.47606817,1552,96-55,41
20k,0.18262967,1553,65-39,26
20k,0.03494721,1554,84-76,8
20k,49.76327,1555,97-86,11
20k,-0.005807097,1556,82-16,66
20k,0.21260136,1557,69-46,23
20k,-0.0073213684,1558,41-59,78
20k,-59.24941,1559,84-38,46
20k,1.80454,1560,2-75,23
20k,0.5542623,1561,4-96,4
20k,3.190647,1562,6-6,0
20k,-1.5871729,1563,17-67,46
20k,-0.44657817,1564,43-55,84
20k,1.0172489,1565,15-49,62
20k,14.353014,1566,22-82,36
20k,0.013884145,1567,22-87,31
20k,-168.87433,1568,50-59,87
20k,-1.4906217,1569,23-45,74
20k,0.654089,1570,70-3,67
20k,-127.69365,1571,73-10,63
20k,-0.0066882074,1572,55-41,14
20k,1.3057967,1573,30-83,43
20k,-8.76269,1574,30-65,61
20k,0.03731481,1575,79-2,77
20k,0.79031026,1576,44-54,86
20k,0.0075530456,1577,92-82,10
20k,-0.043205,1578,2-82,16
20k,0.09576673,1579,13-81,28
20k,-1.226873,1580,40-10,30
20k,-0.0051488797,1581,96-24,72
20k,-22.178682,1582,20-12,8
20k,-15.330638,1583,36-49,83
20k,-196.9799,1584,18-35,79
20k,0.26570362,1585,18-23,91
20k,0.9379678,1586,38-88,46
20k,-8.570102,1587,51-40,11
20k,-0.0014494956,1588,74-34,40
20k,1.6492454,1589,70-26,44
20k,0.008487915,1590,66-47,19
20k,-22.900747,1591,62-74,84
20k,-0.031553295,1592,32-97,31
20k,-0.024392765,1593,82-20,62
20k,-0.0022391402,1594,3-19,80
20k,0.073246345,1595,88-22,66
20k,0.534832,1596,8-46,58
20k,-0.50707346,1597,49-15,34
20k,0.06793924,1598,9-12,93
20k,-0.0022386713,1599,9-65,40
20k,17.84581,1600,97-35,62
20k,0.07893142,1601,42-22,20
20k,-35.844666,1602,84-74,10
20k,-35.106136,1603,59-68,87
20k,-0.040414296,1604,81-21,60
20k,-1.6040187,1605,62-42,20
20k,0.031981908,1606,22-61,57
20k,-0.0034304883,1607,26-9,17
20k,0.36126256,1608,22-59,59
20k,0.0028168424,1609,13-52,57
20k,2.7829528,1610,72-6,66
20k,2.344647,1611,75-39,36
20k,-0.8102125,1612,18-65,49
20k,-0.14869297,1613,61-52,9
20k,1.2703277,1614,43-21,22
20k,9.207397e-05,1615,85-88,93
20k,-0.02336397,1616,90-87,3
20k,-0.43786797,1617,76-43,33
20k,2.612438,1618,54-8,46
20k,13.55987,1619,28-34,90
20k,2.080299,1620,31-57,70
20k,-0.052116595,1621,2-9,89
20k,-0.00049980334,1622,81-14,67
20k,-11.235953,1623,22-26,92
20k,-0.024274012,1624,58-60,94
20k,0.3969641,1625,16-91,21
20k,-0.01528299,1626,72-54,18
20k,92.32494,1627,7-67,36
20k,-4.084837,1628,50-71,75
20k,0.0012447708,1629,48-52,92
20k,0.14286654,1630,91-2,89
20k,-0.016962893,1631,82-11,71
20k,-0.16272062,1632,62-76,82
20k,2.470497,1633,15-91,20
20k,0.0138363335,1634,5-18,83
20k,5.8968086,1635,34-8,26
20k,-0.24624431,1636,65-70,91
20k,-0.0017953839,1637,90-37,53
20k,-0.066373765,1638,19-46,69
20k,-124.48425,1639,7-35,68
20k,134.46837,1640,67-20,47
20k,0.088682845,1641,66-34,32
20k,80.04544,1642,3-50,49
20k,-0.12144036,1643,51-88,59
20k,-0.12754014,1644,2-73,25
20k,1.090467,1645,86-18,68
20k,-0.05288081,1646,7-52,51
20k,0.009004138,1647,17-27,86
20k,271.33823,1648,30-62,64
20k,-0.0681915,1649,77-5,72
20k,-0.0025323275,1650,89-96,89
20k,-0.02192156,1651,15-11,4
20k,4.201059,1652,71-14,57
20k,-0.024333417,1653,11-21,86
20k,0.087356694,1654,39-97,38
20k,-0.8560173,1655,13-53,56
20k,1.5629027,1656,57-27,30
20k,0.33767542,1657,4-32,68
20k,-118.538666,1658,91-80,11
20k,0.16779105,1659,94-71,23
20k,0.06094217,1660,37-88,45
20k,0.012333009,1661,49-14,35
20k,52.66543,1662,70-47,23
20k,-172.6482,1663,79-55,24
20k,-1.9565414,1664,12-49,59
20k,-0.38466275,1665,3-48,51
20k,17.829584,1666,53-76,73
20k,-1.8486753e-06,1667,5-78,23
20k,-30.738523,1668,7-64,39
20k,0.08643231,1669,58-49,9
20k,6.802608,1670,56-7,49
20k,5.06766,1671,50-89,57
20k,0.024504552,1672,91-17,74
20k,-12.056607,1673,10-29,77
20k,18.252254,1674,48-28,20
20k,16.62779,1675,81-74,7
20k,-0.0012058856,1676,55-48,7
20k,-0.013964651,1677,83-19,64
20k,0.028822612,1678,3-57,42
20k,0.03475861,1679,61-61,0
20k,-0.8436171,1680,5-45,56
20k,5.3302674,1681,7-49,54
20k,-2.152896,1682,89-34,55
20k,-0.08453384,1683,76-67,9
20k,0.013624908,1684,69-27,42
20k,-0.0021490597,1685,88-89,95
20k,0.14032091,1686,16-75,37
20k,6.5714083,1687,11-12,95
20k,0.0034340366,1688,86-67,19
20k,0.0007564202,1689,80-36,44
20k,-0.09255731,1690,65-96,65
20k,0.25934565,1691,70-41,29
20k,0.7662561,1692,84-25,59
20k,0.5206953,1693,34-25,9
20k,-0.12834202,1694,29-90,35
20k,-0.091312036,1695,91-29,62
20k,-0.048939347,1696,45-43,2
20k,4.864726,1697,5-91,10
20k,0.0019299509,1698,22-73,45
20k,0.23272431,1699,4-37,63
20k,0.007484089,1700,5-92,9
20k,-1.0082643,1701,90-70,20
20k,-17.09008,1702,81-27,54
20k,6.735722,1703,44-73,67
20k,-4.0538645,1704,18-30,84
20k,2.3806412,1705,94-66,28
20k,-0.011941801,1706,28-43,81
20k,0.0071113296,1707,4-76,24
20k,0.010185874,1708,75-47,28
20k,0.3315336,1709,42-50,88
20k,4.0087256,1710,53-19,34
20k,2.3164299,1711,17-12,5
20k,0.026424458,1712,4-59,41
20k,-1.7079096,1713,15-60,51
20k,14.242384,1714,23-48,71
20k,0.070510685,1715,91-58,33
20k,0.09571574,1716,88-10,78
20k,8.892241,1717,65-81,80
20k,-0.010381954,1718,14-66,44
20k,-0.23546314,1719,3-22,77
20k,0.12906241,1720,86-85,1
20k,-0.11086933,1721,35-40,91
20k,-114.38459,1722,97-34,63
20k,0.073737115,1723,88-76,12
20k,-0.47079775,1724,49-51,94
20k,-1.1288533,1725,61-27,34
20k,-0.12032978,1726,59-64,91
20k,1.9616098,1727,79-82,93
20k,1.6192474,1728,33-9,24
20k,1.0131491,1729,86-10,76
20k,-0.37871787,1730,11-51,56
20k,0.73832345,1731,71-6,65
20k,54.289978,1732,76-62,14
20k,184.5203,1733,30-40,86
20k,423.93008,1734,61-39,22
20k,0.0018458944,1735,90-10,80
20k,0.02628041,1736,63-63,0
20k,-451.99542,1737,3-45,54
20k,1.0290639,1738,32-15,17
20k,-0.0019264293,1739,47-67,76
20k,-13.556811,1740,89-76,13
20k,5.099495,1741,40-18,22
20k,9.254698,1742,28-45,79
20k,-0.0023501308,1743,90-48,42
20k,-0.30810165,1744,71-72,95
20k,-4.841339,1745,42-95,43
20k,33.272923,1746,72-36,36
20k,-1.0675088,1747,9-21,84
20k,13.404043,1748,77-10,67
20k,-0.7731684,1749,23-72,47
20k,0.019664235,1750,36-20,16
20k,-0.93569434,1751,41-65,72
20k,0.076163374,1752,30-47,79
20k,-0.01752497,1753,46-38,8
20k,-0.0036830306,1754,76-79,93
20k,-0.004372211,1755,94-60,34
20k,-0.2981667,1756,93-54,39
20k,7.241155,1757,32-39,89
20k,1.4494574,1758,57-82,71
20k,-0.0040035867,1759,41-76,61
20k,-1.0941103,1760,79-24,55
20k,0.98935634,1761,25-10,15
20k,12.279764,1762,78-23,55
20k,-0.06953614,1763,49-39,10
20k,51.128887,1764,57-39,18
20k,-42.8217,1765,87-81,6
20k,0.07994285,1766,28-64,60
20k,-0.104984485,1767,55-92,59
20k,1.8906531,1768,35-23,12
20k,-195.48058,1769,42-35,7
20k,2.9753933,1770,15-89,22
20k,-6.949089,1771,86-64,22
20k,-0.743603,1772,38-44,90
20k,-70.345566,1773,34-84,46
20k,1.0326815,1774,9-54,51
20k,-0.005320576,1775,51-48,3
20k,0.08576518,1776,81-80,1
20k,1.9760143,1777,4-9,91
20k,0.0075265355,1778,2-86,12
20k,-0.1521103,1779,33-13,20
20k,-0.09989263,1780,31-15,16
20k,-14.194269,1781,78-77,1
20k,-7.1074038,1782,26-43,79
20k,0.645452,1783,56-91,61
20k,-0.09311413,1784,82-2,80
20k,-2.4129555,1785,31-77,50
20k,0.019186161,1786,8-17,87
20k,0.24441665,1787,81-71,10
20k,-3.1328018,1788,74-71,3
20k,5.086002,1789,20-56,60
20k,-0.8303828,1790,47-4,43
20k,-3.5621471,1791,21-13,8
20k,-0.074004516,1792,45-31,14
20k,-0.078716844,1793,38-34,4
20k,-18.893476,1794,52-41,11
20k,-0.1101622,1795,88-95,89
20k,-0.7926938,1796,28-92,32
20k,-0.012543344,1797,70-67,3
20k,10.815365,1798,75-36,39
20k,-0.095452175,1799,67-89,74
20k,9.171289,1800,18-6,12
20k,54.6253,1801,84-62,22
20k,-0.030865446,1802,42-93,45
20k,-0.47803706,1803,68-97,67
20k,-0.10273486,1804,12-17,91
20k,-0.0044852467,1805,10-50,56
20k,0.100307494,1806,58-32,26
20k,0.11355057,1807,21-78,39
20k,0.85400367,1808,36-57,75
20k,0.45519048,1809,51-83,64
20k,10.448985,1810,50-78,68
20k,8.525562,1811,33-20,13
20k,-0.096810594,1812,30-48,78
20k,0.053181864,1813,64-3,61
20k,-0.031409048,1814,3-17,82
20k,-0.1664887,1815,85-29,56
20k,-1.2293082,1816,19-94,21
20k,-0.054266036,1817,47-66,77
20k,0.81753176,1818,69-7,62
20k,25.372728,1819,64-18,46
20k,0.06216899,1820,45-17,28
20k,-0.5988357,1821,28-50,74
20k,-2.871682,1822,56-28,28
20k,-8.890703,1823,11-39,68
20k,0.012956296,1824,24-19,5
20k,-0.048845705,1825,40-41,95
20k,0.4548234,1826,32-43,85
20k,-0.14303546,1827,56-37,19
20k,-0.4433123,1828,84-32,52
20k,-0.06993443,1829,43-7,36
20k,-0.382631,1830,12-57,51
20k,-0.08132424,1831,66-15,51
20k,0.14030212,1832,90-51,39
20k,0.24926823,1833,42-11,31
20k,-0.38692087,1834,77-79,94
20k,7.395423,1835,92-45,47
20k,-0.008481471,1836,33-56,73
20k,-19.49749,1837,94-78,16
20k,3.6246476,1838,51-24,27
20k,0.8015269,1839,48-95,49
20k,2.3763168,1840,70-9,61
20k,-5.6216664,1841,31-6,25
20k,-28.396606,1842,55-65,86
20k,0.037908673,1843,96-36,60
20k,0.08499155,1844,26-5,21
20k,0.047796663,1845,41-29,12
20k,-114.87474,1846,18-68,46
20k,-0.04859273,1847,7-57,46
20k,-2.9463062,1848,26-27,95
20k,0.0004478678,1849,54-63,87
20k,41.8974,1850,26-73,49
20k,0.7015474,1851,84-34,50
20k,-2.9552002,1852,16-7,9
20k,1.8658348,1853,50-9,41
20k,1.1969367,1854,80-57,23
20k,0.799529,1855,85-91,90
20k,-3.7900116,1856,80-19,61
20k,-0.012794065,1857,62-20,42
20k,0.14104159,1858,87-54,33
20k,0.051023167,1859,37-59,74
20k,0.23961908,1860,35-6,29
20k,0.32906154,1861,7-48,55
20k,-1.1950214,1862,20-30,86
20k,0.26376176,1863,37-66,67
20k,-5.272829,1864,7-97,6
20k,-1.3833561,1865,62-10,52
20k,0.002637288,1866,55-55,0
20k,-0.15891306,1867,78-4,74
20k,0.0404303,1868,48-44,4
20k,33.07145,1869,65-94,67
20k,0.025193699,1870,96-63,33
20k,-0.22298606,1871,88-70,18
20k,-0.81525576,1872,87-40,47
20k,-2.0871542,1873,32-71,57
20k,-5.5186267,1874,73-33,40
20k,0.14474082,1875,42-69,69
20k,7.061622,1876,8-13,91
20k,0.39179403,1877,95-31,64
20k,20.84495,1878,25-57,64
20k,-2.1148524,1879,17-72,41
20k,-0.004953401,1880,69-89,76
20k,1.0265462,1881,91-90,1
20k,-0.82113415,1882,72-96,72
20k,0.083533615,1883,3-11,88
20k,-2.5947735,1884,80-10,70
20k,-0.07477236,1885,77-23,54
20k,0.17205986,1886,14-34,76
20k,0.26089165,1887,45-45,0
20k,-3.212869,1888,35-58,73
20k,-0.0029293199,1889,69-38,31
20k,0.00012639798,1890,41-54,83
20k,8.263582,1891,74-49,25
20k,-0.013240736,1892,66-2,64
20k,0.69907576,1893,69-91,74
20k,-0.6491954,1894,91-16,75
20k,-0.034671295,1895,78-60,18
20k,1.2677422,1896,36-88,44
20k,429.72275,1897,21-68,49
20k,0.11735561,1898,45-33,12
20k,1.4767723,1899,79-63,16
20k,0.9445435,1900,52-58,90
20k,0.27936348,1901,27-12,15
20k,-0.72424734,1902,53-95,54
20k,-16.488209,1903,43-39,4
20k,0.11177532,1904,94-58,36
20k,0.77774763,1905,74-63,11
20k,3.062395,1906,42-84,54
20k,0.010285338,1907,17-64,49
20k,-1.2434982,1908,14-25,85
20k,0.029411584,1909,35-61,70
20k,0.008686339,1910,70-54,16
20k,-0.26286125,1911,91-55,36
20k,0.002065137,1912,76-63,13
20k,0.17706795,1913,95-52,43
20k,11.7211075,1914,96-32,64
20k,-16.918076,1915,73-87,82
20k,0.41073433,1916,36-29,7
20k,35.69807,1917,79-28,51
20k,0.7547074,1918,59-56,3
20k,0.010569506,1919,3-14,85
20k,-3.9618254,1920,15-9,6
20k,75.37805,1921,80-59,21
20k,0.002606662,1922,14-37,73
20k,-0.02600703,1923,76-95,77
20k,-5.4316673,1924,78-5,73
20k,-17.221508,1925,44-59,81
20k,-2.2471566,1926,34-33,1
20k,-1.1824728,1927,92-93,95
20k,-0.008837206,1928,30-84,42
20k,-0.9021431,1929,72-55,17
20k,-0.70366263,1930,77-32,45
20k,0.18750855,1931,78-95,79
20k,12.229453,1932,97-57,40
20k,24.26274,1933,7-24,79
20k,3.669713,1934,3-87,12
20k,-0.024772799,1935,29-76,49
20k,0.15028886,1936,35-57,74
20k,-0.31576815,1937,85-61,24
20k,0.10199934,1938,91-25,66
20k,-0.11501283,1939,83-24,59
20k,-0.14741395,1940,41-14,27
20k,-0.008535073,1941,7-94,9
20k,-34.15734,1942,70-8,62
20k,-0.031529993,1943,18-3,15
20k,0.99937904,1944,62-41,21
20k,-5.0796423,1945,80-65,15
20k,-1.979763,1946,43-6,37
20k,7.1447268,1947,37-47,86
20k,21.250021,1948,23-95,24
20k,1.1186199,1949,51-96,51
20k,-71.803474,1950,92-46,46
20k,2.105473,1951,90-45,45
20k,0.12304889,1952,95-3,92
20k,2.1952941,1953,55-14,41
20k,-0.05345007,1954,51-89,58
20k,1.3684471,1955,31-63,64
20k,11.480503,1956,47-51,92
20k,-0.44190618,1957,75-44,31
20k,13.304416,1958,65-93,68
20k,0.32376003,1959,2-70,28
20k,-21.442062,1960,24-20,4
20k,5.44836,1961,45-23,22
20k,80.27304,1962,61-62,95
20k,-0.0020087531,1963,21-75,42
20k,-568.5565,1964,97-46,51
20k,-0.018810827,1965,31-23,8
20k,-1.7474408,1966,88-3,85
20k,6.1336823,1967,38-30,8
20k,0.009673724,1968,35-46,85
20k,-0.2706572,1969,95-51,44
20k,-0.030548822,1970,45-40,5
20k,8.980204,1971,92-62,30
20k,0.031591885,1972,14-33,77
20k,-0.7375272,1973,2-17,81
20k,9.439267,1974,65-42,23
20k,-0.01280992,1975,25-93,28
20k,-3.0469196,1976,65-49,16
20k,2.826683,1977,52-54,94
20k,-0.030146267,1978,93-76,17
20k,-0.64716417,1979,44-25,19
20k,65.08896,1980,95-87,8
20k,8.557464,1981,88-39,49
20k,-0.79066193,1982,76-20,56
20k,11.528648,1983,11-6,5
20k,-7.801915,1984,79-11,68
20k,197.98523,1985,35-36,95
20k,-0.009911879,1986,30-54,72
20k,0.16581106,1987,87-4,83
20k,-0.111589156,1988,71-9,62
20k,-0.039060153,1989,93-32,61
20k,0.5576091,1990,66-94,68
20k,3.3962145,1991,56-57,95
20k,807.456,1992,30-50,76
20k,-0.027061528,1993,62-58,4
20k,0.32585755,1994,76-2,74
20k,-0.26119676,1995,28-63,61
20k,-2.7376046,1996,47-12,35
20k,-8.271762,1997,72-88,80
20k,-0.011797134,1998,89-11,78
20k,0.0128451865,1999,39-44,91
20k,-0.004121428,2000,51-23,28
20k,3.527162,2001,4-88,12
20k,0.2829635,2002,24-16,8
20k,-0.06498361,2003,71-77,90
20k,0.048678435,2004,72-15,57
20k,-0.00056883274,2005,38-96,38
20k,11.92996,2006,46-12,34
20k,0.4468056,2007,50-32,18
20k,245.33472,2008,5-8,93
20k,-0.0789827,2009,2-34,64
20k,-0.5402842,2010,27-33,90
20k,-5.3752456,2011,61-83,74
20k,0.0004195508,2012,47-64,79
20k,-0.3961773,2013,68-75,89
20k,0.4779278,2014,43-51,88
20k,-1.8298297,2015,25-64,57
20k,-0.13606714,2016,51-25,26
20k,0.3119143,2017,45-67,74
20k,-2.7693503,2018,78-9,69
20k,-0.011775451,2019,72-44,28
20k,0.1966923,2020,46-18,28
20k,-1.2127175,2021,95-59,36
20k,5.1987405,2022,82-44,38
20k,-11.246761,2023,36-44,88
20k,-1.0437267,2024,73-2,71
20k,-124.362595,2025,78-31,47
20k,-7.469108,2026,6-3,3
20k,-2.0372996,2027,52-88,60
20k,7.5116677,2028,47-92,51
20k,1.0687529,2029,25-36,85
20k,5.804091,2030,90-52,38
20k,0.1147649,2031,51-58,89
20k,-4.8495283,2032,34-57,73
20k,0.11164466,2033,23-60,59
20k,4.2645693,2034,65-84,77
20k,-0.5569687,2035,10-65,41
20k,0.03876731,2036,10-17,89
20k,-0.014643265,2037,17-19,94
20k,0.27340633,2038,84-31,53
20k,0.010194035,2039,45-28,17
20k,-8.939064,2040,77-30,47
20k,13.820979,2041,91-44,47
20k,0.36694002,2042,36-75,57
20k,4.353033,2043,87-90,93
20k,3.2669992,2044,77-51,26
20k,-42.91972,2045,83-29,54
20k,-1.5811467,2046,20-46,70
20k,-1.1193347,2047,95-75,20
20k,-54.393177,2048,6-67,35
20k,-0.035849847,2049,28-27,1
20k,-0.0061277,2050,2-5,93
20k,0.0022351881,2051,69-78,87
20k,0.55473065,2052,94-61,33
20k,0.16156326,2053,77-3,74
20k,1.143403,2054,14-54,56
20k,-0.061109185,2055,51-11,40
20k,-81.50586,2056,71-84,83
20k,-77.17246,2057,48-49,95
